maker,model,mileage,manufacture_year,engine_displacement,engine_power,body_type,color_slug,stk_year,transmission,door_count,seat_count,fuel_type,date_created,date_last_seen,price_eur
opel,insignia,129000,2012,1956,96,,,None,man,5,5,diesel,2015-11-14 18:55:21.72436+00,2016-01-27 20:40:15.46361+00,10651.37
audi,a8,275000,2007,2967,171,,,None,auto,4,5,diesel,2015-11-14 18:55:21.735616+00,2016-01-27 20:40:15.46361+00,10325.68
ford,galaxy,167000,2012,2179,147,,,None,man,5,7,diesel,2015-11-14 18:55:21.744625+00,2016-01-27 20:40:15.46361+00,14796.45
,,166000,2001,1598,79,,,None,man,5,5,gasoline,2015-11-14 18:55:21.753525+00,2016-01-27 20:40:15.46361+00,2183.57
skoda,octavia,173000,2003,1984,85,,,None,man,None,None,gasoline,2015-11-14 18:55:21.79531+00,2016-01-27 20:40:15.46361+00,2849.74
,,186500,2009,2967,176,,,None,auto,5,5,diesel,2015-11-14 18:55:21.820606+00,2016-01-27 20:40:15.46361+00,15499.63
skoda,fabia,199000,2012,1598,66,,,None,man,5,5,diesel,2015-11-14 18:55:21.83207+00,2016-01-27 20:40:15.46361+00,4766.84
,,246000,2002,1896,74,,,None,man,None,None,diesel,2015-11-14 18:55:21.867258+00,2016-01-27 20:40:15.46361+00,2331.61
opel,vivaro,222616,,1870,74,,,None,,5,9,diesel,2015-11-14 18:55:21.877751+00,2016-01-27 20:40:15.46361+00,7398.22
skoda,octavia,151361,2010,1900,74,,,None,man,5,5,diesel,2015-11-14 18:55:21.889243+00,2016-01-27 20:40:15.46361+00,6291.64
opel,vivaro,154806,,1995,84,,,None,,5,9,diesel,2015-11-14 18:55:21.906142+00,2016-01-27 20:40:15.46361+00,8138.42
hyundai,ix35,29413,2012,1600,99,,,None,man,5,5,gasoline,2015-11-14 18:55:21.931668+00,2016-01-27 20:40:15.46361+00,14211.7
bmw,,232194,2007,2993,145,,,None,auto,5,5,diesel,2015-11-14 18:55:22.40269+00,2016-01-27 20:40:15.46361+00,8453.0
skoda,felicia,82260,1996,1289,50,,,None,man,5,5,gasoline,2015-11-14 18:55:22.43982+00,2016-01-27 20:40:15.46361+00,1106.59
opel,corsa,168130,2004,998,44,,,None,man,3,5,gasoline,2015-11-14 18:55:22.52886+00,2016-01-27 20:40:15.46361+00,1813.47
,,167000,,1587,80,,,None,man,5,5,gasoline,2015-11-14 18:55:22.566725+00,2016-01-27 20:40:15.46361+00,4256.11
,,105997,,1197,77,,,None,man,None,5,gasoline,2015-11-14 18:55:22.576457+00,2016-01-27 20:40:15.46361+00,8105.11
mercedes-benz,,86000,2008,1699,85,,,None,man,5,5,gasoline,2015-11-14 18:55:22.597948+00,2016-01-27 20:40:15.46361+00,6550.7
fiat,croma,179000,2007,1910,110,,,None,man,5,5,diesel,2015-11-14 18:55:22.628658+00,2016-01-27 20:40:15.46361+00,3886.01
subaru,impreza,190000,2002,1997,160,,,None,man,4,5,gasoline,2015-11-14 18:55:22.643171+00,2016-01-27 20:40:15.46361+00,7401.89
mazda,5,200000,2006,1998,81,,,None,man,5,7,diesel,2015-11-14 18:55:22.699154+00,2016-01-27 20:40:15.46361+00,4811.25
,,327878,,1896,81,,,None,man,5,5,diesel,2015-11-14 18:55:22.732761+00,2016-01-27 20:40:15.46361+00,1813.47
skoda,roomster,124000,2007,1390,63,,,None,man,5,5,gasoline,2015-11-14 18:55:22.75587+00,2016-01-27 20:40:15.46361+00,4700.22
toyota,yaris,109800,2006,1298,64,,,None,man,5,5,gasoline,2015-11-14 18:55:22.7707+00,2016-01-27 20:40:15.46361+00,4256.11
ford,mondeo,188000,2002,1999,107,,,None,man,5,5,gasoline,2015-11-14 18:55:22.790949+00,2016-01-27 20:40:15.46361+00,2183.57
ford,focus,148000,2001,1798,,,,None,man,None,None,gasoline,2015-11-14 18:55:22.802561+00,2016-01-27 20:40:15.46361+00,2035.53
,,288609,,1997,80,,,None,man,4,6,diesel,2015-11-14 18:55:22.818931+00,2016-01-27 20:40:15.46361+00,2216.88
,,167934,2004,1997,66,,,None,man,5,5,diesel,2015-11-14 18:55:22.847093+00,2016-01-27 20:40:15.46361+00,2368.58
hyundai,sonata,119000,2007,1991,103,,,None,man,4,5,diesel,2015-11-14 18:55:22.857311+00,2016-01-27 20:40:15.46361+00,4774.24
audi,a4,228000,2008,1968,100,,,None,man,5,5,diesel,2015-11-14 18:55:22.877382+00,2016-01-27 20:40:15.46361+00,8845.3
citroen,xsara-picasso,117846,2006,1587,80,,,None,man,5,5,gasoline,2015-11-14 18:55:22.946793+00,2016-01-27 20:40:15.46361+00,3697.26
skoda,octavia,187520,2009,1896,77,,,None,man,5,5,diesel,2015-11-14 18:55:22.956648+00,2016-01-27 20:40:15.46361+00,6476.68
ford,focus,136074,2011,1600,70,,,None,man,5,5,diesel,2015-11-14 18:55:23.255339+00,2016-01-27 20:40:15.46361+00,8138.45
ford,mondeo,137382,2011,2000,103,,,None,man,5,5,diesel,2015-11-14 18:55:23.284315+00,2016-01-27 20:40:15.46361+00,10173.95
ford,fiesta,138000,2004,1398,59,,,None,man,3,5,gasoline,2015-11-14 18:55:23.293734+00,2016-01-27 20:40:15.46361+00,2553.66
,,288000,1998,1896,50,,,None,man,4,None,diesel,2015-11-14 18:55:23.325714+00,2016-01-27 20:40:15.46361+00,2405.63
kia,rio,92080,2006,1400,71,,,None,man,5,5,gasoline,2015-11-14 18:55:23.3348+00,2016-01-27 20:40:15.46361+00,3700.96
mercedes-benz,,198000,2011,2143,150,,,None,auto,5,5,diesel,2015-11-14 18:55:23.350619+00,2016-01-27 20:40:15.46361+00,15506.99
opel,meriva,90000,2006,1364,66,,,None,man,5,5,gasoline,2015-11-14 18:55:23.379843+00,2016-01-27 20:40:15.46361+00,3327.17
ford,mondeo,141000,2010,1997,129,,,None,man,5,5,diesel,2015-11-14 18:55:23.421917+00,2016-01-27 20:40:15.46361+00,11065.84
ford,tourneo-connect,154000,2010,1798,66,,,None,man,5,5,diesel,2015-11-14 18:55:23.436125+00,2016-01-27 20:40:15.46361+00,6254.59
jeep,grand-cherokee,149000,2001,3124,103,,,None,man,5,5,diesel,2015-11-14 18:55:23.451034+00,2016-01-27 20:40:15.46361+00,3660.25
fiat,marea,300017,2000,1581,76,,,None,man,5,5,gasoline,2015-11-14 18:55:23.485834+00,2016-01-27 20:40:15.46361+00,736.49
citroen,c3,143000,,1124,44,,,None,man,5,5,gasoline,2015-11-14 18:55:23.496688+00,2016-01-27 20:40:15.46361+00,2553.66
,,156000,,1390,55,,,None,man,4,5,gasoline,2015-11-14 18:55:23.519603+00,2016-01-27 20:40:15.46361+00,1846.78
fiat,grande-punto,108500,,1248,55,,,None,man,5,5,diesel,2015-11-14 18:55:23.54287+00,2016-01-27 20:40:15.46361+00,2757.22
fiat,bravo,185000,,1596,76,,,None,man,3,5,gasoline,2015-11-14 18:55:23.566866+00,2016-01-27 20:40:15.46361+00,1036.27
skoda,octavia,178000,,1896,66,,,None,man,5,5,diesel,2015-11-14 18:55:23.602559+00,2016-01-27 20:40:15.46361+00,2586.97
chrysler,pt-cruiser,0,,1996,104,,,None,,5,5,gasoline,2015-11-14 18:55:23.647725+00,2016-01-27 20:40:15.46361+00,2586.97
seat,ibiza,145137,1998,1390,40,,,None,man,5,5,gasoline,2015-11-14 18:55:23.73883+00,2016-01-27 20:40:15.46361+00,736.49
,,233723,2002,1896,96,,,None,man,5,5,diesel,2015-11-14 18:55:23.842495+00,2016-01-27 20:40:15.46361+00,3515.54
skoda,octavia,215669,2005,1896,77,,,None,man,5,5,diesel,2015-11-14 18:55:23.892127+00,2016-01-27 20:40:15.46361+00,6254.63
hyundai,getz,78700,2008,1399,71,,,None,man,5,5,gasoline,2015-11-14 18:55:23.905064+00,2016-01-27 20:40:15.46361+00,2590.64
nissan,micra,75000,1998,998,40,,,None,man,3,5,gasoline,2015-11-14 18:55:23.955223+00,2016-01-27 20:40:15.46361+00,1110.25
,,217500,1999,2461,111,,,None,man,4,8,diesel,2015-11-14 18:55:23.972344+00,2016-01-27 20:40:15.46361+00,8475.2
bmw,,119000,2004,4398,245,,,None,auto,2,4,gasoline,2015-11-14 18:55:23.981069+00,2016-01-27 20:40:15.46361+00,14766.84
suzuki,alto,63927,1997,993,40,,,None,man,5,5,gasoline,2015-11-14 18:55:23.997526+00,2016-01-27 20:40:15.46361+00,740.19
opel,corsa,0,2015,1398,66,,,None,man,5,5,gasoline,2015-11-14 18:55:24.010886+00,2016-01-27 20:40:15.46361+00,11626.94
opel,corsa,0,2015,1398,66,,,None,man,5,5,gasoline,2015-11-14 18:55:24.042981+00,2016-01-27 20:40:15.46361+00,11170.8
hyundai,i20,1500,2015,1120,55,,,None,man,5,5,diesel,2015-11-14 18:55:24.095925+00,2016-01-27 20:40:15.46361+00,8511.84
,,31300,1989,1289,40,,,None,,5,5,gasoline,2015-11-14 18:55:24.105457+00,2016-01-27 20:40:15.46361+00,2035.53
,,152000,2006,3564,190,,,None,auto,5,7,gasoline,2015-11-14 18:55:24.165323+00,2016-01-27 20:40:15.46361+00,8475.2
bmw,,238000,1998,1950,100,,,None,man,4,5,diesel,2015-11-14 18:55:24.25901+00,2016-01-27 20:40:15.46361+00,2035.53
,,241000,2008,1968,125,,,None,auto,5,5,diesel,2015-11-14 18:55:24.387192+00,2016-01-27 20:40:15.46361+00,6624.69
ford,focus,134000,2007,1560,80,,,None,man,5,5,diesel,2015-11-14 18:55:24.48269+00,2016-01-27 20:40:15.46361+00,4626.2
lancia,lybra,211557,2000,1581,76,,,None,man,4,5,gasoline,2015-11-14 18:55:24.491474+00,2016-01-27 20:40:15.46361+00,1291.64
seat,altea,120000,,1595,75,,,None,man,5,5,gasoline,2015-11-14 18:55:24.500109+00,2016-01-27 20:40:15.46361+00,6106.59
kia,sorento,125000,2008,3400,182,,,None,auto,None,None,gasoline,2015-11-14 18:55:24.536984+00,2016-01-27 20:40:15.46361+00,5366.4
skoda,fabia,99776,2005,1198,40,,,None,man,5,5,gasoline,2015-11-14 18:55:24.576043+00,2016-01-27 20:40:15.46361+00,2586.97
,,159375,2003,1149,55,,,None,man,3,4,gasoline,2015-11-14 18:55:24.603097+00,2016-01-27 20:40:15.46361+00,1402.66
fiat,barchetta,98000,1997,1747,96,,,None,man,2,2,gasoline,2015-11-14 18:55:24.637466+00,2016-01-27 20:40:15.46361+00,5551.44
,,110758,2003,989,43,,,None,man,3,4,gasoline,2015-11-14 18:55:24.653494+00,2016-01-27 20:40:15.46361+00,1476.68
,,205000,2011,1968,103,,,None,auto,5,5,diesel,2015-11-14 18:55:24.663514+00,2016-01-27 20:40:15.46361+00,10695.78
ford,focus,235000,2004,1753,74,,,None,man,5,5,diesel,2015-11-14 18:55:24.672889+00,2016-01-27 20:40:15.46361+00,1702.44
smart,fortwo,178068,1999,599,40,,,None,auto,3,2,gasoline,2015-11-14 18:55:24.713181+00,2016-01-27 20:40:15.46361+00,1846.78
skoda,felicia,207100,1999,1289,50,,,None,man,5,5,gasoline,2015-11-14 18:55:24.853537+00,2016-01-27 20:40:15.46361+00,703.18
hyundai,ix35,124000,2010,1995,135,,,None,auto,5,5,diesel,2015-11-14 18:55:24.864667+00,2016-01-27 20:40:15.46361+00,13323.43
skoda,fabia,62500,2011,1197,77,,,None,auto,5,5,gasoline,2015-11-14 18:55:24.875138+00,2016-01-27 20:40:15.46361+00,8105.11
,,191000,2007,1896,77,,,None,man,5,7,diesel,2015-11-14 18:55:24.884893+00,2016-01-27 20:40:15.46361+00,7031.79
audi,a7,95000,2012,2967,180,,,None,auto,5,5,diesel,2015-11-14 18:55:24.900989+00,2016-01-27 20:40:15.46361+00,33304.96
skoda,superb,189016,2014,1968,103,,,None,man,5,5,diesel,2015-11-14 18:55:24.919535+00,2016-01-27 20:40:15.46361+00,14800.15
,,231936,1999,1390,70,,,None,man,5,5,gasoline,2015-11-14 18:55:24.961558+00,2016-01-27 20:40:15.46361+00,703.18
skoda,fabia,117000,2003,1397,50,,,None,man,5,5,gasoline,2015-11-14 18:55:24.989606+00,2016-01-27 20:40:15.46361+00,2405.63
skoda,octavia,45126,2010,1598,77,,,None,man,5,None,diesel,2015-11-14 18:55:25.13655+00,2016-01-27 20:40:15.46361+00,9807.18
skoda,yeti,74000,2012,1968,125,,,None,man,5,6,diesel,2015-11-14 18:55:25.15431+00,2016-01-27 20:40:15.46361+00,17020.73
ford,mondeo,232052,,1998,96,,,None,auto,5,5,diesel,2015-11-14 18:55:25.178852+00,2016-01-27 20:40:15.46361+00,2553.66
skoda,fabia,115509,,1390,63,,,None,man,5,5,gasoline,2015-11-14 18:55:25.193779+00,2016-01-27 20:40:15.46361+00,5658.77
fiat,bravo,140004,,1598,77,,,None,man,5,5,diesel,2015-11-14 18:55:25.218929+00,2016-01-27 20:40:15.46361+00,3663.95
ford,c-max,184400,2006,1560,80,,,None,man,5,5,diesel,2015-11-14 18:55:25.286931+00,2016-01-27 20:40:15.46361+00,3142.12
fiat,multipla,198400,2002,1596,76,,,None,man,5,5,gasoline,2015-11-14 18:55:25.297785+00,2016-01-27 20:40:15.46361+00,1846.78
,,202570,2002,1360,55,,,None,man,5,5,gasoline,2015-11-14 18:55:25.348245+00,2016-01-27 20:40:15.46361+00,2142.86
ford,fiesta,96015,2006,1299,44,,,None,,3,5,gasoline,2015-11-14 18:55:25.394166+00,2016-01-27 20:40:15.46361+00,2775.72
,,107600,2012,1498,79,,,None,man,5,7,diesel,2015-11-14 18:55:25.415869+00,2016-01-27 20:40:15.46361+00,7768.32
opel,zafira,161168,,1910,110,,,None,man,5,7,diesel,2015-11-14 18:55:25.480784+00,2016-01-27 20:40:15.46361+00,5514.43
,,309253,,,,,,None,auto,4,4,diesel,2015-11-14 18:55:25.491578+00,2016-01-27 20:40:15.46361+00,9215.4
ford,c-max,215000,2005,1596,74,,,None,man,5,5,gasoline,2015-11-14 18:55:25.540652+00,2016-01-27 20:40:15.46361+00,3293.86
volvo,xc60,191000,2008,2400,136,,,None,auto,None,None,diesel,2015-11-14 18:55:25.550121+00,2016-01-27 20:40:15.46361+00,9030.35
citroen,xantia,213086,1999,1998,97,,,None,man,5,5,gasoline,2015-11-14 18:55:25.594626+00,2016-01-27 20:40:15.46361+00,370.1
nissan,350-z,59000,2004,3498,206,,,None,,None,None,gasoline,2015-11-14 18:55:25.634504+00,2016-01-27 20:40:15.46361+00,9955.59
skoda,octavia,245000,1998,1896,81,,,None,man,5,5,diesel,2015-11-14 18:55:25.646005+00,2016-01-27 20:40:15.46361+00,1776.46
citroen,c5,164000,2012,1997,103,,,None,man,5,5,diesel,2015-11-14 18:55:25.659379+00,2016-01-27 20:40:15.46361+00,9585.49
skoda,octavia,71000,2012,1968,81,,,None,man,5,5,diesel,2015-11-14 18:55:25.670459+00,2016-01-27 20:40:15.46361+00,11065.88
skoda,octavia,176000,,1598,77,,,None,man,5,5,diesel,2015-11-14 18:55:25.740754+00,2016-01-27 20:40:15.46361+00,8104.66
skoda,octavia,158000,,1598,77,,,None,man,5,5,diesel,2015-11-14 18:55:25.755692+00,2016-01-27 20:40:15.46361+00,8474.76
skoda,octavia,51000,2009,1896,77,,,None,man,5,5,diesel,2015-11-14 18:55:25.821271+00,2016-01-27 20:40:15.46361+00,9622.5
skoda,octavia,45000,2012,1968,103,,,None,man,5,5,diesel,2015-11-14 18:55:25.8319+00,2016-01-27 20:40:15.46361+00,13319.76
,,65600,,1197,77,,,None,man,5,5,gasoline,2015-11-14 18:55:25.841564+00,2016-01-27 20:40:15.46361+00,9955.59
skoda,octavia,149457,2011,1798,118,,,None,man,5,5,gasoline,2015-11-14 18:55:25.852295+00,2016-01-27 20:40:15.46361+00,10544.04
skoda,octavia,13400,2015,1968,110,,,None,auto,5,5,diesel,2015-11-14 18:55:25.936652+00,2016-01-27 20:40:15.46361+00,22202.07
skoda,fabia,81370,2013,1598,66,,,None,man,5,5,diesel,2015-11-14 18:55:25.947249+00,2016-01-27 20:40:15.46361+00,7364.91
skoda,octavia,229400,,1968,103,,,None,man,5,5,gasoline,2015-11-14 18:55:26.019771+00,2016-01-27 20:40:15.46361+00,6106.59
hyundai,,114075,1998,999,40,,,None,,5,5,gasoline,2015-11-14 18:55:26.070815+00,2016-01-27 20:40:15.46361+00,1106.59
skoda,octavia,123667,,1896,66,,,None,man,5,5,diesel,2015-11-14 18:55:26.080169+00,2016-01-27 20:40:15.46361+00,4774.24
skoda,superb,286000,,1896,96,,,None,man,4,5,diesel,2015-11-14 18:55:26.098035+00,2016-01-27 20:40:15.46361+00,4256.11
skoda,octavia,287878,1997,1598,55,,,None,,None,None,gasoline,2015-11-14 18:55:26.106523+00,2016-01-27 20:40:15.46361+00,407.11
fiat,punto,134299,1994,1108,40,,,None,man,3,4,gasoline,2015-11-14 18:55:26.118365+00,2016-01-27 20:40:15.46361+00,403.03
,,115000,2009,1390,59,,,None,,5,5,gasoline,2015-11-14 18:55:26.16207+00,2016-01-27 20:40:15.46361+00,6476.68
fiat,punto,155000,2003,1248,51,,,None,man,5,5,diesel,2015-11-14 18:55:26.197068+00,2016-01-27 20:40:15.46361+00,1476.68
ford,focus,95472,2001,1753,66,,,None,man,5,5,diesel,2015-11-14 18:55:26.20665+00,2016-01-27 20:40:15.46361+00,2213.18
skoda,octavia,229350,2012,1968,103,,,None,man,5,5,diesel,2015-11-14 18:55:26.215479+00,2016-01-27 20:40:15.46361+00,7953.37
audi,a6,44353,2013,2967,230,,,None,auto,5,5,diesel,2015-11-14 18:55:26.256959+00,2016-01-27 20:40:15.46361+00,51776.46
,,161000,,1956,125,,,None,man,5,5,diesel,2015-11-14 18:55:26.26685+00,2016-01-27 20:40:15.46361+00,10325.72
,,18896,2012,1968,125,,,None,auto,5,5,diesel,2015-11-14 18:55:26.278363+00,2016-01-27 20:40:15.46361+00,24056.25
mazda,6,194863,2008,2488,125,,,None,man,5,5,gasoline,2015-11-14 18:55:26.320227+00,2016-01-27 20:40:15.46361+00,9248.7
seat,toledo,162470,2005,1968,103,,,None,man,5,5,diesel,2015-11-14 18:55:26.361671+00,2016-01-27 20:40:15.46361+00,3660.25
ford,mondeo,159217,2005,1998,96,,,None,man,5,5,diesel,2015-11-14 18:55:26.371934+00,2016-01-27 20:40:15.46361+00,3252.7
audi,a6,270000,,2698,132,,,None,auto,5,5,diesel,2015-11-14 18:55:26.421314+00,2016-01-27 20:40:15.46361+00,6217.62
toyota,yaris,45000,,1329,74,,,None,man,5,5,gasoline,2015-11-14 18:55:26.432229+00,2016-01-27 20:40:15.46361+00,6883.79
toyota,avensis,98300,2003,1794,95,,,None,man,5,5,gasoline,2015-11-14 18:55:26.449021+00,2016-01-27 20:40:15.46361+00,5514.43
suzuki,,5,2015,,88,,,None,man,None,None,gasoline,2015-11-14 18:55:26.460291+00,2016-01-27 20:40:15.46361+00,13619.54
,,169600,2001,1124,44,,,None,man,5,5,gasoline,2015-11-14 18:55:26.526911+00,2016-01-27 20:40:15.46361+00,1291.64
mercedes-benz,,26786,,1595,115,,,None,man,5,5,gasoline,2015-11-14 18:55:26.536289+00,2016-01-27 20:40:15.46361+00,29570.73
bmw,,232000,2004,2993,160,,,None,man,4,5,diesel,2015-11-14 18:55:26.583273+00,2016-01-27 20:40:15.46361+00,5514.43
,,157257,,1595,74,,,None,man,3,5,gasoline,2015-11-14 18:55:26.638354+00,2016-01-27 20:40:15.46361+00,1480.38
bmw,,128420,1997,1596,75,,,None,auto,3,5,gasoline,2015-11-14 18:55:26.648025+00,2016-01-27 20:40:15.46361+00,1073.28
,,230726,1999,1781,110,,,None,man,5,5,gasoline,2015-11-14 18:55:26.65975+00,2016-01-27 20:40:15.46361+00,1291.64
skoda,octavia,162000,2009,1896,77,,,None,man,5,5,diesel,2015-11-14 18:55:26.696496+00,2016-01-27 20:40:15.46361+00,7401.92
fiat,panda,82524,2010,1108,40,,,None,man,5,5,gasoline,2015-11-14 18:55:26.708006+00,2016-01-27 20:40:15.46361+00,2553.66
bmw,,151650,2007,1995,105,,,None,man,3,4,diesel,2015-11-14 18:55:26.747627+00,2016-01-27 20:40:15.46361+00,5514.43
,,168000,2004,1598,83,,,None,man,5,5,gasoline,2015-11-14 18:55:26.78678+00,2016-01-27 20:40:15.46361+00,3663.95
skoda,felicia,86390,1998,1289,50,,,None,man,5,5,gasoline,2015-11-14 18:55:26.799796+00,2016-01-27 20:40:15.46361+00,629.16
opel,meriva,113123,2008,1598,77,,,None,man,5,5,gasoline,2015-11-14 18:55:26.809447+00,2016-01-27 20:40:15.46361+00,4441.12
,,151138,2011,1600,68,,,None,man,5,5,diesel,2015-11-14 18:55:26.835916+00,2016-01-27 20:40:15.46361+00,5551.44
opel,astra,112926,2010,1910,74,,,None,man,5,5,diesel,2015-11-14 18:55:26.875854+00,2016-01-27 20:40:15.46361+00,6217.62
skoda,fabia,5,2015,1197,,,,None,,None,None,diesel,2015-11-14 18:55:26.911373+00,2016-01-27 20:40:15.46361+00,11543.3
skoda,octavia,212000,2002,1896,66,,,None,man,5,5,diesel,2015-11-14 18:55:26.988462+00,2016-01-27 20:40:15.46361+00,3515.91
mercedes-benz,,80000,2001,1689,71,,,None,auto,4,5,diesel,2015-11-14 18:55:27.008559+00,2016-01-27 20:40:15.46361+00,2368.62
,,137200,2004,1896,96,,,None,man,5,5,diesel,2015-11-14 18:55:27.084337+00,2016-01-27 20:40:15.46361+00,4441.15
chrysler,grand-voyager,235660,2004,3301,128,,,None,auto,5,7,gasoline,2015-11-14 18:55:27.108467+00,2016-01-27 20:40:15.46361+00,7327.91
skoda,superb,162000,2010,1798,118,,,None,auto,5,5,gasoline,2015-11-14 18:55:27.12344+00,2016-01-27 20:40:15.46361+00,9955.59
skoda,octavia,111640,2011,1598,77,,,None,man,5,5,diesel,2015-11-14 18:55:27.149267+00,2016-01-27 20:40:15.46361+00,10695.78
skoda,octavia,177402,2004,1896,81,,,None,man,5,5,diesel,2015-11-14 18:55:27.15876+00,2016-01-27 20:40:15.46361+00,4034.05
skoda,octavia,94440,2011,1598,77,,,None,man,5,5,diesel,2015-11-14 18:55:27.206981+00,2016-01-27 20:40:15.46361+00,10843.82
skoda,octavia,65000,2009,1390,59,,,None,man,5,5,gasoline,2015-11-14 18:55:27.22802+00,2016-01-27 20:40:15.46361+00,6846.78
,,109000,2003,1124,44,,,None,man,3,5,gasoline,2015-11-14 18:55:27.240056+00,2016-01-27 20:40:15.46361+00,962.25
citroen,saxo,122000,,1124,44,,,None,man,3,5,gasoline,2015-11-14 18:55:27.381231+00,2016-01-27 20:40:15.46361+00,1184.31
,,124127,2006,1100,55,,,None,man,4,5,gasoline,2015-11-14 18:55:27.391214+00,2016-01-27 20:40:15.46361+00,1110.29
volvo,v40,18755,2013,1560,84,,,None,man,5,5,diesel,2015-11-14 18:55:27.402071+00,2016-01-27 20:40:15.46361+00,19059.96
,,94752,2006,1400,55,,,None,man,4,5,gasoline,2015-11-14 18:55:27.417466+00,2016-01-27 20:40:15.46361+00,1850.48
,,131911,2003,1600,80,,,None,man,5,5,gasoline,2015-11-14 18:55:27.429978+00,2016-01-27 20:40:15.46361+00,1850.48
,,97682,2006,1400,55,,,None,man,5,5,gasoline,2015-11-14 18:55:27.480444+00,2016-01-27 20:40:15.46361+00,1850.48
,,146000,2006,1900,96,,,None,man,5,5,diesel,2015-11-14 18:55:27.489852+00,2016-01-27 20:40:15.46361+00,2775.72
,,112784,2010,1400,96,,,None,man,5,5,gasoline,2015-11-14 18:55:27.499102+00,2016-01-27 20:40:15.46361+00,5551.44
,,105565,2008,1600,81,,,None,man,4,5,gasoline,2015-11-14 18:55:27.508251+00,2016-01-27 20:40:15.46361+00,3700.96
,,66117,2008,1400,55,,,None,man,5,5,gasoline,2015-11-14 18:55:27.519328+00,2016-01-27 20:40:15.46361+00,2775.72
,,134684,2008,1600,80,,,None,man,5,5,gasoline,2015-11-14 18:55:27.58569+00,2016-01-27 20:40:15.46361+00,3700.96
,,105700,2014,1968,103,,,None,man,None,None,diesel,2015-11-14 18:55:27.66746+00,2016-01-27 20:40:15.46361+00,16617.32
,,157302,2006,2000,110,,,None,man,5,5,diesel,2015-11-14 18:55:27.677273+00,2016-01-27 20:40:15.46361+00,2775.72
,,110020,2007,1500,78,,,None,man,5,5,diesel,2015-11-14 18:55:27.686005+00,2016-01-27 20:40:15.46361+00,2775.72
,,63630,2008,1400,54,,,None,man,5,5,gasoline,2015-11-14 18:55:27.709492+00,2016-01-27 20:40:15.46361+00,3700.96
,,150700,2010,1968,103,,,None,man,5,5,diesel,2015-11-14 18:55:27.718894+00,2016-01-27 20:40:15.46361+00,8512.21
skoda,octavia,216000,2005,2000,103,,,None,man,5,5,diesel,2015-11-14 18:55:27.729789+00,2016-01-27 20:40:15.46361+00,5514.43
,,187000,2002,1970,122,,,None,man,None,None,gasoline,2015-11-14 18:55:27.769775+00,2016-01-27 20:40:15.46361+00,2035.53
,,110000,2006,1587,80,,,None,man,3,5,gasoline,2015-11-14 18:55:27.808351+00,2016-01-27 20:40:15.46361+00,2405.63
bmw,,92558,2004,1800,85,,,None,man,3,5,gasoline,2015-11-14 18:55:27.901805+00,2016-01-27 20:40:15.46361+00,3256.85
skoda,fabia,140000,2002,1400,55,,,None,man,5,5,gasoline,2015-11-14 18:55:28.173895+00,2016-01-27 20:40:15.46361+00,2701.7
skoda,fabia,133423,2006,1200,40,,,None,man,5,5,gasoline,2015-11-14 18:55:28.197253+00,2016-01-27 20:40:15.46361+00,2627.68
,,118845,2009,1400,59,,,None,man,5,5,gasoline,2015-11-14 18:55:28.218917+00,2016-01-27 20:40:15.46361+00,5736.49
skoda,octavia,187723,2005,1900,77,,,None,man,5,5,diesel,2015-11-14 18:55:28.23019+00,2016-01-27 20:40:15.46361+00,4626.2
skoda,octavia,151376,2007,1900,77,,,None,man,5,5,diesel,2015-11-14 18:55:28.273067+00,2016-01-27 20:40:15.46361+00,6513.69
,,68520,2004,1800,88,,,None,man,5,5,gasoline,2015-11-14 18:55:28.282026+00,2016-01-27 20:40:15.46361+00,2997.78
skoda,fabia,106430,2003,1400,50,,,None,man,4,5,gasoline,2015-11-14 18:55:28.31415+00,2016-01-27 20:40:15.46361+00,2294.6
skoda,fabia,77014,2005,1200,47,,,None,man,5,5,gasoline,2015-11-14 18:55:28.335268+00,2016-01-27 20:40:15.46361+00,3108.81
skoda,octavia,188902,2006,2000,103,,,None,man,5,5,diesel,2015-11-14 18:55:28.349907+00,2016-01-27 20:40:15.46361+00,5551.44
,,226907,2003,1896,96,,,None,auto,5,None,diesel,2015-11-14 18:55:28.364913+00,2016-01-27 20:40:15.46361+00,1443.38
skoda,octavia,80165,2013,1598,77,,,None,man,5,None,diesel,2015-11-14 18:55:28.410363+00,2016-01-27 20:40:15.46361+00,14322.72
